Year,Month,Met region,Station ,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv
1885,Jul,West,DIK,92.8,106.1,81.8,1.28,4,49,0,526
1885,Jul,West,MLT,91.9,103.4,81.8,0,0,63,16,710
1885,Jul,West,SRS,90.9,103.8,81.9,1.66,7,60,0,1103
1885,Aug,Central,DLH,82,88.2,78.4,15.47,17,83,0,1157
1885,Aug,Central,LAH,88.8,98.5,80.6,4.43,5,65,43,959
1885,Aug,Submontane,LDH,85.1,94.5,79.2,11.52,12,76,0,878
1885,Aug,North,SLK,87.5,97.5,79.5,4.13,7,62,0,1385
1885,Aug,North,RWL,NA,91.4,NA,12.83,10,NA,7,957
1885,Aug,West,PSH,88,99.6,78,1.97,2,62,0,394
1885,Aug,West,DIK,90.9,103.2,80.9,1.35,2,57,0,422
1885,Aug,West,MLT,91.9,100.8,82.6,3.12,3,63,14,615
1885,Aug,West,SRS,86.5,96.7,79,5.58,11,67,0,855
1885,Sep,Central,DLH,84.6,94.3,76.3,0.06,1,59,15,1973
1885,Sep,Central,LAH,85.7,97.8,74.2,0.37,2,55,15,992
1885,Sep,Submontane,LDH,83.1,95.2,73.4,1.79,2,64,0,1171
1885,Sep,North,SLK,82.8,96.4,72.3,3.59,4,60,0,1327
1885,Sep,North,RWL,NA,91.7,NA,1.14,4,NA,17,879
1885,Sep,West,PSH,66.8,94.6,69,0,0,56,0,365
1885,Sep,West,DIK,86.1,99.9,74.7,0.5,2,51,0,324
1885,Sep,West,MLT,80.4,98,76.2,0,0,NA,16,610
1885,Sep,West,SRS,85.8,100.1,73.4,0.37,2,51,0,1144
1885,Oct,Central,DLH,80.9,94,69.8,0,0,45,1,4589
1885,Oct,Central,LAH,78.3,94.8,62.6,0,0,49,2,1133
1885,Oct,Submontane,LDH,76.5,94.5,62.6,0,0,50,0,1639
1885,Oct,North,SLK,76.3,93.9,61.6,0,0,48,0,1483
1885,Oct,North,RWL,70.3,88.6,55.7,0.21,2,49,0,1010
1885,Oct,West,PSH,71.3,87.7,57.7,0.06,1,49,0,496
1885,Oct,West,DIK,75.5,94.6,60,0.1,2,39,2,563
1885,Oct,West,MLT,79.4,95.6,64.5,0,0,51,13,995
1885,Oct,West,SRS,80,97.9,64,0.26,1,42,25,1447
1885,Nov,Central,DLH,70.6,85.8,58,0,0,44,1,4142
1885,Nov,Central,LAH,66.8,84.6,50.6,0,0,50,0,1454
1885,Nov,Submontane,LDH,65.6,83.9,50.9,0,0,51,0,1715
1885,Nov,North,SLK,65.3,83.9,50,0,0,52,0,1580
1885,Nov,North,RWL,59.5,80.4,44.3,0,0,48,0,1223
1885,Nov,West,PSH,61.4,79.3,47.1,0.01,1,54,0,500
1885,Nov,West,DIK,65,84.9,48.2,0,0,39,440,711
1885,Nov,West,MLT,69,86.1,52.8,0,0,51,0,1165
1885,Nov,West,SRS,67.5,88.2,49.7,0,0,38,0,1222
1885,Dec,Central,DLH,60.7,72.3,51.2,1.27,4,65,0,3097
1885,Dec,Central,LAH,57.2,70.7,45.9,1.23,4,68,0,1525
1885,Dec,Submontane,LDH,56.7,69.5,46.9,2.2,3,72,0,1179
1885,Dec,North,SLK,56.1,70.6,44.8,1.38,4,71,0,1771
1885,Dec,North,RWL,51,66.6,40.3,1.45,4,67,0,1399
1885,Dec,West,PSH,52.3,66.7,40.5,0.42,4,64,0,580
1885,Dec,West,DIK,56.4,72.9,42.3,0,0,47,161,850
1885,Dec,West,MLT,59.2,73.1,46.5,0.24,1,54,0,1142
1885,Dec,West,SRS,58.4,73.8,45.6,0.6,4,57,0,1064
1886,Jan,Central,DLH,59.3,69.8,50.7,1.23,4,65,0,1765
1886,Jan,Central,LAH,53.9,63.8,45.5,2.31,6,76,0,1237
1886,Jan,Submontane,LDH,54,64.7,46.2,2.98,10,81,0,868
1886,Jan,North,SLK,53,63.6,44.5,4.15,8,82,0,1284
1886,Jan,North,RWL,48.9,60.4,40.7,3.74,5,79,0,1250
1886,Jan,West,PSH,49.7,61.3,41.3,4.01,7,70,0,514
1886,Jan,West,DIK,53.4,66.1,43.1,2.11,5,58,0,813
1886,Jan,West,MLT,55.8,67.3,45.7,1.44,5,63,0,1156
1886,Jan,West,SRS,56.1,68.6,44.7,0.74,7,64,0,926
1886,Feb,Central,DLH,61.3,74.5,49.8,0.12,1,47,0,1420
1886,Feb,Central,LAH,55.8,67.9,45.1,0.2,1,55,0,963
1886,Feb,Submontane,LDH,55.8,69.7,44.8,0.27,3,62,0,908
1886,Feb,North,SLK,54.4,67.6,43.5,0.37,5,70,0,966
1886,Feb,North,RWL,48.4,60.1,39.6,1.6,5,73,0,1108
1886,Feb,West,PSH,49.5,62,39.8,1.16,6,61,0,513
1886,Feb,West,DIK,54.6,69,42.9,0.08,3,40,0,672
1886,Feb,West,MLT,56.9,69.4,45.6,0,0,52,0,814
1886,Feb,West,SRS,58.2,73.2,43.4,0,0,45,0,858
1886,Mar,Central,DLH,72,84.8,61.4,0.28,3,53,0,1315
1886,Mar,Central,LAH,67.3,77.5,57,2.34,7,63,0,952
1886,Mar,Submontane,LDH,66.8,79.2,57.2,3.11,9,64,0,779
1886,Mar,North,SLK,64.7,75.9,55.6,4.32,10,71,0,780
1886,Mar,North,RWL,60.4,72.3,51.4,5.01,7,65,0,1142
1886,Mar,West,PSH,61.2,72.7,52.1,5.75,8,66,0,449
1886,Mar,West,DIK,66.1,79.3,55.7,1.99,5,52,0,499
1886,Mar,West,MLT,68.6,80.7,57.9,1.42,4,59,0,725
1886,Mar,West,SRS,70,85.8,57,0.05,3,50,0,1027
1886,Apr,Central,DLH,85.4,100.7,71.9,0.01,1,30,1,1458
1886,Apr,Central,LAH,80.8,94.5,65.9,0,0,39,0,888
1886,Apr,Submontane,LDH,79.5,97.3,65.1,0.07,1,38,0,736
1886,Apr,North,SLK,78.1,94,64.6,0.17,1,43,0,909
1886,Apr,North,RWL,70.6,86.6,57.4,0.84,7,51,0,990
1886,Apr,West,PSH,68.8,83.6,57.6,1.33,7,58,0,439
1886,Apr,West,DIK,76.9,94.9,61.4,0,0,37,0,489
1886,Apr,West,MLT,80.1,96.9,65.6,0,0,42,0,615
1886,Apr,West,SRS,82.7,100.9,67.1,0.03,1,32,0,1145
1886,May,Central,DLH,88.9,102.4,77.5,0.54,4,39,0,1872
1886,May,Central,LAH,88.5,101.9,73.6,0.08,1,40,0,1416
1886,May,Submontane,LDH,85.9,101.9,73.8,0.45,5,43,0,995
1886,May,North,SLK,86.2,101.3,73.2,1.24,3,46,0,1879
1886,May,North,RWL,80.1,97,66.9,2.03,4,41,0,1051
1886,May,West,PSH,81.9,95.9,69.8,1.55,3,40,0,458
1886,May,West,DIK,87.8,103.6,74.8,0.26,2,33,0,686
1886,May,West,MLT,90,104.8,77.2,0.06,1,43,0,744
1886,May,West,SRS,89.7,105.9,76.7,0.35,4,36,0,1054
1886,Jun,Central,DLH,90.2,102,82.6,10.42,5,51,0,1456
1886,Jun,Central,LAH,91.7,102.6,80.3,3.93,4,50,0,1520
1886,Jun,Submontane,LDH,89.9,103.9,79.4,1.85,2,41,0,1016
1886,Jun,North,SLK,89.4,102.4,78.6,12.88,7,50,0,1855
1886,Jun,North,RWL,86.1,101.6,73.1,0.67,3,45,0,1049
1886,Jun,West,PSH,89.3,104.1,76.4,0,0,41,0,505
1886,Jun,West,DIK,92.7,107.2,80.5,0.12,1,38,0,501
1886,Jun,West,MLT,93.1,106.5,82,0.04,1,52,0,619
1886,Jun,West,SRS,91.2,104.6,80.9,3.16,10,46,0,1070
1886,Jul,Central,DLH,84.9,92.2,80.3,9.65,12,77,0,1193
1886,Jul,Central,LAH,86.9,94.1,80.1,11.53,8,76,0,1165
1886,Jul,Submontane,LDH,86,95.2,79.5,14.45,12,72,0,854
1886,Jul,North,SLK,85.3,93.7,78.7,15.07,13,77,0,1470
1886,Jul,North,RWL,NA,96.1,NA,6.01,8,NA,0,912
1886,Jul,West,PSH,91.2,102.6,81.6,1.5,4,58,0,568
1886,Jul,West,DIK,91.1,102.1,82.6,3.3,5,58,0,472
1886,Jul,West,MLT,92.1,102.9,83.6,3.02,5,60,0,539
1886,Jul,West,SRS,87.8,98.3,80.9,5.87,9,68,0,850
1886,Aug,Central,DLH,83.8,91.9,78.7,4.75,10,77,0,1166
1886,Aug,Central,LAH,87.6,96.4,79.1,3.93,5,70,1,1162
1886,Aug,Submontane,LDH,85.8,96.4,78.6,4.26,9,71,0,996
1886,Aug,North,SLK,84.5,94.2,77,9.07,13,77,0,1558
1886,Aug,North,RWL,84,93.8,75.7,8.73,14,71,0,731
1886,Aug,West,PSH,88,100,78.4,0,0,60,0,384
1886,Aug,West,DIK,91.5,102.8,82,0.03,1,56,0,312
1886,Aug,West,MLT,91.2,102.6,82.5,0,0,59,0,463
1886,Aug,West,SRS,87.6,99.7,79,2.19,6,62,0,911
1886,Sep,Central,DLH,85.7,96.2,77,1.24,2,58,0,1391
1886,Sep,Central,LAH,87.9,100.7,75.9,0.97,2,55,0,1315
1886,Sep,Submontane,LDH,86,100,75.3,0.92,3,58,0,1399
1886,Sep,North,SLK,85.5,98.8,74.3,0.94,3,61,0,1911
1886,Sep,North,RWL,81.8,96.6,70.6,1.52,4,52,0,834
1886,Sep,West,PSH,82.9,97.7,71.3,0.2,2,51,0,406
1886,Sep,West,DIK,89,103.8,76,0,0,45,0,286
1886,Sep,West,MLT,88.7,101.8,77.5,0,0,56,0,524
1886,Sep,West,SRS,89,103.5,76.6,0.05,1,48,0,729
1886,Oct,Central,DLH,78.8,91.8,68.7,1.28,2,55,0,1717
1886,Oct,Central,LAH,76.5,90.9,63.2,2.27,2,57,0,1433
1886,Oct,Submontane,LDH,75.3,90.6,63.5,2.57,2,61,0,1452
1886,Oct,North,SLK,76.1,91.3,63.8,0.82,2,59,0,2026
1886,Oct,North,RWL,71.4,89.1,57.3,0.8,1,49,0,855
1886,Oct,West,PSH,73,89.5,58.5,0.09,1,50,0,463
1886,Oct,West,DIK,77.6,95.7,61.6,0,0,36,0,440
1886,Oct,West,MLT,78.9,96,63.7,0,0,44,0,733
1886,Oct,West,SRS,79,96.3,64.1,0.55,1,43,0,682
1886,Nov,Central,DLH,69.3,85,56.5,0,0,48,0,1761
1886,Nov,Central,LAH,66,82.6,51.3,0.06,1,61,0,1660
1886,Nov,Submontane,LDH,64.4,82.9,51.1,0.42,1,56,0,1276
1886,Nov,North,SLK,63.7,81.5,49.9,0,0,61,0,1744
1886,Nov,North,RWL,58.9,78.8,43.3,0.09,1,49,0,988
1886,Nov,West,PSH,60.5,78.7,45.3,0.22,1,56,0,517
1886,Nov,West,DIK,64.7,83.2,48.7,0.22,2,44,0,467
1886,Nov,West,MLT,66.9,83.1,52.4,0.58,2,58,0,852
1886,Nov,West,SRS,66.9,85.7,50.6,0.02,1,43,1,760
1886,Dec,Central,DLH,61.7,75.9,50.5,0.06,1,52,0,1982
1886,Dec,Central,LAH,57.5,72.5,44.3,0.09,1,62,0,1644
1886,Dec,Submontane,LDH,56.5,72.6,45,0.67,2,59,0,1063
1886,Dec,North,SLK,54.9,69.9,42.9,0.93,4,72,0,1402
1886,Dec,North,RWL,50.2,66.3,38.2,2.58,4,65,0,1120
1886,Dec,West,PSH,52,67.1,40,0.48,3,62,0,517
1886,Dec,West,DIK,56.3,73.4,41.7,0.29,1,44,0,503
1886,Dec,West,MLT,57.5,73.9,43.2,0,0,NA,0,836
1886,Dec,West,SRS,59,76.3,44.4,0.02,1,42,0,861
1887,Jan,Central,DLH,57,68,48.5,2.34,9,64,0,1189
1887,Jan,Central,LAH,51.8,63.7,40.7,0.41,6,69,0,1330
1887,Jan,Submontane,LDH,53,64.9,44.9,2.99,6,75,0,715
1887,Jan,North,SLK,51.5,63,42.6,1.66,7,79,0,1143
1887,Jan,North,RWL,47.1,58.7,38.7,0.5,5,76,0,1107
1887,Jan,West,PSH,47.4,60.1,37.2,0.13,4,65,0,483
1887,Jan,West,DIK,52.1,65.7,40.4,0.36,6,45,0,678
1887,Jan,West,MLT,53.4,67.4,41.3,0.06,2,NA,0,900
1887,Jan,West,SRS,54.9,68.5,43.6,0.63,5,59,0,887
1887,Feb,Central,DLH,63.8,78.9,51.6,0,0,30,0,1097
1887,Feb,Central,LAH,58.9,74.6,42,0,0,46,0,1007
1887,Feb,Submontane,LDH,58.6,76.4,44.9,0,0,47,0,634
1887,Feb,North,SLK,56.5,72,42.9,0.01,1,62,0,987
1887,Feb,North,RWL,51.9,68.4,39.1,0.11,2,54,0,956
1887,Feb,West,PSH,53.9,68.4,41.3,0.07,1,55,0,488
1887,Feb,West,DIK,57.9,74.4,43.6,0.02,1,33,0,536
1887,Feb,West,MLT,59.7,76.3,45,0,0,NA,0,761
1887,Feb,West,SRS,60.9,79.2,44.6,0,0,40,0,714
1887,Mar,Central,DLH,75,90.8,61.8,0,0,33,0,1474
1887,Mar,Central,LAH,70.9,86.5,54.2,0.05,1,40,0,981
1887,Mar,Submontane,LDH,71.5,89.8,57.6,0,0,40,0,737
1887,Mar,North,SLK,69,85,55.3,0.43,2,49,0,1223
1887,Mar,North,RWL,63.4,80.4,49.7,0.82,6,49,0,1043
1887,Mar,West,PSH,64.2,79.1,52.1,0.89,5,48,0,559
1887,Mar,West,DIK,70.1,87.4,54.9,0.07,3,27,0,469
1887,Mar,West,MLT,71.5,89,55.9,0,0,NA,0,727
1887,Mar,West,SRS,73.4,92.3,56.8,0.09,1,37,0,1083
1887,Apr,Central,DLH,86,102.2,73.3,0.09,2,25,0,2088
1887,Apr,Central,LAH,83.3,98.7,65.9,0.01,1,33,0,1105
1887,Apr,Submontane,LDH,82,100.8,67.9,0.45,1,32,0,973
1887,Apr,North,SLK,81.8,98.7,67.2,0.09,2,45,0,1619
1887,Apr,North,RWL,75.8,93.6,61.6,0.19,3,37,0,1035
1887,Apr,West,PSH,74.9,90.9,62.1,0.64,3,42,0,542
1887,Apr,West,DIK,80.9,97.4,66.4,0.39,2,27,0,509
1887,Apr,West,MLT,83.8,100.5,68.9,0,0,36,0,923
1887,Apr,West,SRS,84.6,102.6,69.3,0,0,34,0,1382
1887,May,Central,DLH,94.3,109.6,82,0,0,27,0,1838
1887,May,Central,LAH,93.1,109.3,74.7,0.14,1,23,1,1363
1887,May,Submontane,LDH,92.1,110.8,78.1,0,0,26,0,917
1887,May,North,SLK,92.8,109.9,78.7,0.04,1,34,0,2292
1887,May,North,RWL,87.2,104.9,72.2,0.04,3,28,0,1116
1887,May,West,PSH,87.5,104.3,73.1,0.05,2,26,0,550
1887,May,West,DIK,92,110.5,75.6,0.02,1,20,0,451
1887,May,West,MLT,90.9,109.9,73.4,0.03,1,22,0,809
1887,May,West,SRS,94.4,112.1,79.3,0,0,26,0,1675
1887,Jun,Central,DLH,90.4,107,79.1,2.01,9,43,2,1428
1887,Jun,Central,LAH,91.6,103.9,79,2.41,6,41,26,1176
1887,Jun,Submontane,LDH,90.8,105.9,80.6,2.12,5,42,1,912
1887,Jun,North,SLK,91.8,106.6,79.6,0.77,5,42,0,1806
1887,Jun,North,RWL,87.4,103.3,74.9,0.42,5,33,0,1075
1887,Jun,West,PSH,89.2,105.8,76.4,0,0,32,0,505
1887,Jun,West,DIK,90.9,105.6,80.9,0.93,4,40,0,470
1887,Jun,West,MLT,88.8,103.2,76.2,0.97,6,30,0,716
1887,Jun,West,SRS,93.1,106.2,82.3,1.58,6,41,0,1410
1887,Jul,Central,DLH,83.5,92,78,12.92,14,75,3,1083
1887,Jul,Central,LAH,90.2,99.7,81.9,2.5,7,64,591,1111
1887,Jul,Submontane,LDH,86.4,97.1,80.4,6.48,5,69,0,745
1887,Jul,North,SLK,88.2,98.5,80.4,5.11,13,70,0,1598
1887,Jul,North,RWL,87.2,97.2,79,12.3,13,65,23,1208
1887,Jul,West,PSH,91.6,103.4,82.1,0.8,1,57,318,661
1887,Jul,West,DIK,93,104.6,83.6,3.16,2,55,0,573
1887,Jul,West,MLT,92.8,104.2,82.7,0.16,1,NA,0,572
1887,Jul,West,SRS,87.9,98.5,80.9,4.68,7,66,0,1170
1887,Aug,Central,DLH,81.2,87.4,77.4,17.39,24,82,122,1058
1887,Aug,Central,LAH,84.2,91.6,77.3,9.98,12,81,1021,1155
1887,Aug,Submontane,LDH,82.1,92,77.2,15.31,11,84,0,765
1887,Aug,North,SLK,82.7,90.5,76,17.8,13,82,0,1426
1887,Aug,North,RWL,82.3,91.8,75.7,9.58,9,76,178,1239
1887,Aug,West,PSH,86.6,97.6,78.4,1.08,4,65,137,502
1887,Aug,West,DIK,90.7,102.3,81.6,1.16,2,57,0,352
1887,Aug,West,MLT,90.4,100,82.5,0.59,2,62,1,514
1887,Aug,West,SRS,84.1,93.1,77.9,8.81,13,78,40,1472
1887,Sep,Central,DLH,81.6,89.7,74.8,3.92,7,69,122,2169
1887,Sep,Central,LAH,82.7,94.9,69.6,1.18,3,64,1021,1933
1887,Sep,Submontane,LDH,80.5,92.4,71.4,6.11,6,68,0,2228
1887,Sep,North,SLK,81.6,95.2,69.7,1.09,3,65,0,2302
1887,Sep,North,RWL,78.1,92.4,65.8,6.08,5,58,178,1439
1887,Sep,West,PSH,79.1,94,66.6,1.25,5,56,137,608
1887,Sep,West,DIK,86,100.7,73.1,0.29,2,45,0,405
1887,Sep,West,MLT,87.3,99,77,0,0,60,1,495
1887,Sep,West,SRS,83.5,97.4,72.3,1.64,2,60,40,2960
1887,Oct,Central,DLH,77.5,90.5,66.5,0.02,1,53,3,6495
1887,Oct,Central,LAH,76.8,93.1,60.2,0,0,50,39,3043
1887,Oct,Submontane,LDH,74.4,91.6,62.4,0.52,2,55,0,3434
1887,Oct,North,SLK,80.8,92.4,62.3,0.17,1,52,0,3966
1887,Oct,North,RWL,70.7,87.9,57.2,1.29,3,51,28,1558
1887,Oct,West,PSH,71.9,87.9,58.1,0.05,1,50,80,714
1887,Oct,West,DIK,77.4,94.9,62.2,0,0,38,0,594
1887,Oct,West,MLT,78.3,92.8,65.3,0,0,53,0,890
1887,Oct,West,SRS,77.4,95.4,61.8,0.5,2,47,0,3796
1887,Nov,Central,DLH,67.7,82.7,55,0,0,47,0,4355
1887,Nov,Central,LAH,63.4,82.1,44.7,0,0,51,0,2882
1887,Nov,Submontane,LDH,62.6,80.9,48.8,0,0,50,0,2201
1887,Nov,North,SLK,62.2,81.4,46.9,0,0,61,0,2826
1887,Nov,North,RWL,57.2,78.1,41.4,0,0,46,0,1582
1887,Nov,West,PSH,59.3,78.5,42.7,0,0,52,39,892
1887,Nov,West,DIK,62.6,82.8,45,0,0,38,0,587
1887,Nov,West,MLT,65.7,85.3,47.7,0,0,50,0,987
1887,Nov,West,SRS,64.9,85.4,46.9,0,0,45,0,1754
1887,Dec,Central,DLH,61.8,75.9,49.9,0.3,1,55,0,3788
1887,Dec,Central,LAH,56.4,73.3,40.8,0,0,60,0,2151
1887,Dec,Submontane,LDH,56.7,72.3,44.8,0.12,1,59,0,1275
1887,Dec,North,SLK,54.7,71.4,41.9,0.05,1,66,0,1998
1887,Dec,North,RWL,50.3,68.3,36.6,0.06,2,62,0,1414
1887,Dec,West,PSH,52,68.1,38.6,0.15,3,58,0,772
1887,Dec,West,DIK,55,72.5,40,0,0,44,0,729
1887,Dec,West,MLT,58.3,76.1,41.9,0,0,54,0,973
1887,Dec,West,SRS,58.6,76.5,43.3,1.14,2,53,0,1301
1888,Jan,Central,DLH,56,68.2,46.4,0.93,3,61,0,2565
1888,Jan,Central,LAH,51.8,65.5,37.5,0.93,4,60,0,1776
1888,Jan,Submontane,LDH,51.6,65,40.7,1.12,3,65,0,871
1888,Jan,North,SLK,50.9,65.7,39.5,3.26,3,69,0,1511
1888,Jan,North,RWL,46.7,60.9,35.8,2.68,7,69,0,1181
1888,Jan,West,PSH,48.9,61.8,38.1,0.66,3,60,0,600
1888,Jan,West,DIK,50.7,66.5,37.3,0.57,3,48,0,562
1888,Jan,West,MLT,52,67,38.6,0.2,3,61,0,935
1888,Jan,West,SRS,52.7,66.7,40.6,0.26,2,61,0,981
1888,Feb,Central,DLH,61.4,72.5,52.8,1.37,6,59,2,1716
1888,Feb,Central,LAH,56.9,68.6,44.3,0.71,5,68,0,1215
1888,Feb,Submontane,LDH,57.6,70.8,47.1,0.17,2,63,0,654
1888,Feb,North,SLK,55.4,68.4,45.5,1.97,5,77,0,982
1888,Feb,North,RWL,51.4,63.9,41.8,2.29,5,76,0,1055
1888,Feb,West,PSH,53.7,66,43.6,1.31,3,63,0,520
1888,Feb,West,DIK,56.6,71.1,44.3,0.69,3,54,0,430
1888,Feb,West,MLT,55.2,69.2,42.6,1.22,3,62,0,716
1888,Feb,West,SRS,58.9,74.1,46.3,0.6,2,58,0,861
1888,Mar,Central,DLH,76.4,89.8,64.7,0.64,2,44,1,1376
1888,Mar,Central,LAH,73.2,88.5,56.7,0.53,3,50,0,886
1888,Mar,Submontane,LDH,72.8,90.5,58.7,0.76,2,45,0,636
1888,Mar,North,SLK,69.1,85.3,56.4,1.7,4,63,0,877
1888,Mar,North,RWL,65.5,81.8,52.7,0.95,3,54,0,985
1888,Mar,West,PSH,65.9,80,54.3,1.5,5,55,0,448
1888,Mar,West,DIK,71.6,88.8,57.8,0.07,1,37,0,502
1888,Mar,West,MLT,74.1,89.4,60.2,0.13,1,49,0,600
1888,Mar,West,SRS,75.4,92.9,60,0.09,1,50,0,880
1888,Apr,Central,DLH,86.6,101.1,75,0.13,2,31,1,1304
1888,Apr,Central,LAH,82.8,98,65.2,0.12,3,33,0,817
1888,Apr,Submontane,LDH,82.9,100.8,68.7,0,0,28,0,643
1888,Apr,North,SLK,79.8,97,65.4,0.86,2,38,0,868
1888,Apr,North,RWL,72.8,88.6,60,1.52,3,48,0,906
1888,Apr,West,PSH,73,87.5,60.9,0.33,2,49,0,479
1888,Apr,West,DIK,78.8,96.2,64,0,0,28,0,426
1888,Apr,West,MLT,82.4,98.5,67.6,0,0,NA,0,607
1888,Apr,West,SRS,84.6,102.5,69.5,0.04,1,46,0,853
1888,May,Central,DLH,90.8,105.3,80.4,1.58,3,33,1,1467
1888,May,Central,LAH,90.4,105.5,72.9,0.02,1,27,0,1122
1888,May,Submontane,LDH,90,107.3,76.4,0.02,1,25,0,760
1888,May,North,SLK,88.4,105.2,74.3,0.86,1,28,0,1454
1888,May,North,RWL,83.8,101.4,69.4,0.08,2,36,0,999
1888,May,West,PSH,85.1,100.2,71.7,0.11,1,35,0,537
1888,May,West,DIK,89.5,106.4,75,0.03,1,25,0,616
1888,May,West,MLT,91.2,107.2,76.7,0,0,NA,0,725
1888,May,West,SRS,92,108.9,78.1,0.21,1,40,0,960
1888,Jun,Central,DLH,92.8,104.8,83.6,2.31,8,44,0,1839
1888,Jun,Central,LAH,92.9,106,78.8,0.53,7,34,0,1302
1888,Jun,Submontane,LDH,90.5,105.7,79.7,2.11,8,39,0,901
1888,Jun,North,SLK,90.7,106.5,77.5,0.56,4,37,1,1229
1888,Jun,North,RWL,87.8,103,74.6,1.3,5,44,156,1085
1888,Jun,West,PSH,90,106.2,76.6,0.2,1,33,0,513
1888,Jun,West,DIK,93.9,108.2,81.4,0.35,3,34,7,878
1888,Jun,West,MLT,95,107.5,83.9,0,0,42,0,720
1888,Jun,West,SRS,93.4,107.2,82.4,1.53,4,39,0,1108
1888,Jul,Central,DLH,86.5,94.2,80.8,8.81,14,73,0,963
1888,Jul,Central,LAH,89.9,99.5,81.1,3.67,11,63,48,1278
1888,Jul,Submontane,LDH,85.9,96.7,78.9,7,12,73,0,786
1888,Jul,North,SLK,86.4,99.3,76.5,6.62,13,67,0,1227
1888,Jul,North,RWL,87.7,99.7,79.3,13.14,10,66,453,1128
1888,Jul,West,PSH,91.4,104.2,80.5,0.86,3,52,0,575
1888,Jul,West,DIK,94.8,106.7,84.6,0.57,2,47,524,786
1888,Jul,West,MLT,94.2,105.7,83.9,1.83,1,53,0,652
1888,Jul,West,SRS,89.8,101.9,81.8,3.27,9,59,0,873
1888,Aug,Central,DLH,84.1,91.1,78.8,7.22,13,81,0,981
1888,Aug,Central,LAH,87.5,96.5,79.7,6.15,10,71,65,1170
1888,Aug,Submontane,LDH,84.4,95.6,78.3,7.03,14,78,0,715
1888,Aug,North,SLK,83.3,94.6,74.6,15.78,14,76,43,1322
1888,Aug,North,RWL,83.8,93.3,76.6,7,10,77,509,1147
1888,Aug,West,PSH,88,99.3,78.5,1.42,3,65,26,496
1888,Aug,West,DIK,92.4,104.1,82.7,1.2,2,54,260,604
1888,Aug,West,MLT,91.9,102.2,82.7,1.37,4,59,1,558
1888,Aug,West,SRS,87.8,99,79.3,3.87,5,65,0,764
1888,Sep,Central,DLH,82.4,91.4,75.2,8.78,6,69,0,1515
1888,Sep,Central,LAH,85,98.8,71.6,0,0,57,138,1397
1888,Sep,Submontane,LDH,82.2,95.1,73,6.08,4,66,0,1092
1888,Sep,North,SLK,84.9,98.9,72.8,0.09,1,58,61,1744
1888,Sep,North,RWL,81.9,96.7,69.6,0.72,1,53,103,1267
1888,Sep,West,PSH,83.1,97.5,69.9,0,0,50,15,510
1888,Sep,West,DIK,88.3,104.3,74.5,0,0,42,191,648
1888,Sep,West,MLT,NA,NA,NA,0,0,NA,3,593
1888,Sep,West,SRS,86.4,100.9,74.1,0.74,1,52,0,930
1888,Oct,Central,DLH,77.8,90.4,67.1,0.26,2,57,0,1445
1888,Oct,Central,LAH,75.6,91.4,59.3,0.16,3,51,59,2480
1888,Oct,Submontane,LDH,74.1,91.3,62.1,0.04,1,54,0,2030
1888,Oct,North,SLK,74,91.2,60.4,0.43,3,54,14,2638
1888,Oct,North,RWL,70.6,88.1,57.2,0.67,4,53,0,1798
1888,Oct,West,PSH,72.1,88,58.5,0,0,47,0,982
1888,Oct,West,DIK,76.4,93.6,62.5,0,0,39,191,548
1888,Oct,West,MLT,78.5,94.2,64.9,0,0,55,0,943
1888,Oct,West,SRS,77.3,95.1,62.4,0.38,4,52,0,838
1888,Nov,Central,DLH,70.9,87.1,57.1,0.2,2,56,0,1647
1888,Nov,Central,LAH,65.1,81.5,49.2,0,0,58,11,2614
1888,Nov,Submontane,LDH,64.4,80.8,52.8,0.16,2,58,0,2222
1888,Nov,North,SLK,64.5,80.6,51.8,0.04,1,57,2,2292
1888,Nov,North,RWL,59.8,76.4,47.8,1.07,2,70,0,2224
1888,Nov,West,PSH,61.1,75.2,49.8,2.14,4,56,0,1439
1888,Nov,West,DIK,65,81.1,51.4,0.4,1,45,11,840
1888,Nov,West,MLT,66.8,82.9,52.7,0.09,1,55,0,1287
1888,Nov,West,SRS,66.4,84.9,51,0,0,50,0,981
1888,Dec,Central,DLH,59.5,75.1,45.3,0,0,52,0,2133
1888,Dec,Central,LAH,55.8,72.4,39.6,0.02,1,57,0,2630
1888,Dec,Submontane,LDH,55.3,71.5,43,0,0,59,0,1870
1888,Dec,North,SLK,54.4,70.1,41.3,0.21,1,64,0,1771
1888,Dec,North,RWL,49.7,67.2,37,0.12,2,84,0,2134
1888,Dec,West,PSH,52.7,67.3,39.9,0.17,2,61,0,1220
1888,Dec,West,DIK,55.5,73.5,40.2,0,0,45,0,627
1888,Dec,West,MLT,58.5,74.6,44.2,0,0,54,0,1367
1888,Dec,West,SRS,57.1,75.8,41.2,0,0,53,0,999
1889,Jan,Central,DLH,NA,NA,NA,1.77,4,NA,0,1421
1889,Jan,Central,LAH,53.7,69,41.6,1.54,4,59,0,2101
1889,Jan,Submontane,LDH,56,69.5,45.9,1.67,5,61,0,1037
1889,Jan,North,SLK,NA,NA,NA,5.1,4,NA,0,1297
1889,Jan,North,RWL,NA,NA,NA,4.76,8,NA,0,1536
1889,Jan,West,PSH,50.4,62.6,41.5,2.2,5,58,0,938
