Year,Month,Stations,Tmean,Tmean max,Tmean min,Rtotal,Rdays,Hmean ,Mch,Mfv,
1885,Nov,SAU,73.2,81.8,67,0.51,5,76,56,2316,
1885,Nov,BUR,72.2,82.8,63.3,0.06,1,66,13,2185,
1885,Nov,BRH,72.5,81.7,64,0,0,75,191,2506,
1885,Nov,PUR,NA,82.6,NA,0,0,NA,1452,4789,
1885,Nov,CUT,75.3,85.8,65,1.47,3,64,1919,1842,
1885,Dec,CHI,67.7,76.3,58.9,0.33,2,81,1,1339,
1885,Dec,DAC,69.2,77.7,59.6,0.12,1,69,1434,4010,
1885,Dec,JES,65.8,76.7,56.1,0.48,1,72,799,5274,
1885,Dec,CAL,65.5,75.3,57.8,0.89,3,76,124,673,
1885,Dec,SAU,67,76,59.1,0.51,2,76,622,2596,
1885,Dec,BUR,66,77.2,57.4,0.92,3,65,40,1973,
1885,Dec,BRH,65.1,75,57,0.58,2,78,60,1899,
1885,Dec,PUR,NA,73,NA,0.56,4,NA,299,4098,
1885,Dec,CUT,70.1,81.6,59.5,1.61,3,68,1067,1956,
1886,Jan,CHI,56.2,76,56.1,0,0,78,2,1292,
1886,Jan,DAC,66.9,77.8,56.5,0,0,64,627,3180,
1886,Jan,JES,65.4,78.1,54,0.1,2,67,1660,4466,
1886,Jan,CAL,65.1,76.6,56.1,1.28,3,73,72,548,
1886,Jan,SAU,67.2,76.2,59.2,0.21,1,77,734,2065,
1886,Jan,BUR,65.7,78.1,54.9,0.4,1,63,23,1785,
1886,Jan,BRH,64.7,76.3,54.5,0,0,75,16,1530,
1886,Jan,PUR,NA,74.6,NA,0.26,1,NA,17,3126,
1886,Jan,CUT,70.8,83.9,59.9,0.34,2,67,888,2432,
1886,Feb,CHI,69,80.2,56.3,0,0,67,1,1137,
1886,Feb,DAC,69.5,82.6,55.8,0,0,56,98,2123,
1886,Feb,JES,68.3,83.5,54.2,0,0,53,1085,2921,
1886,Feb,CAL,68.2,82.1,57.9,0,0,63,86,399,
1886,Feb,SAU,70.6,80.8,62.1,0,0,72,508,1525,
1886,Feb,BUR,68.5,83.7,55.2,0,0,46,13,1631,
1886,Feb,BRH,67.4,82.1,54,0.15,2,57,14,1315,
1886,Feb,PUR,NA,78.4,NA,0.06,2,NA,0,2516,
1886,Feb,CUT,74.6,90.2,62.1,0.35,1,61,702,1851,
1886,Mar,CHI,75.8,85.2,66.6,7.5,7,74,0,1148,
1886,Mar,DAC,77.6,89.1,67.4,5.09,5,65,230,2282,
1886,Mar,JES,77.7,90.5,68.3,4.99,5,65,1137,2722,
1886,Mar,CAL,78,89.4,69,2.35,8,72,121,487,
1886,Mar,SAU,79.2,86.6,73.9,6.42,5,77,261,1541,
1886,Mar,BUR,77.9,91.4,68.5,2.36,6,57,138,1930,
1886,Mar,BRH,77.4,91.5,66.7,1.89,4,61,97,1557,
1886,Mar,PUR,NA,90.9,NA,0.53,2,NA,33,2855,
1886,Mar,CUT,81.8,94.9,72.4,5.66,6,66,1065,1475,
1886,Apr,CHI,80.3,86.1,73.4,0.23,3,81,4,863,
1886,Apr,DAC,82.3,90.7,742,6.47,8,74,912,2492,
1886,Apr,JES,83.8,97.2,75.1,0.73,2,65,2333,2819,
1886,Apr,CAL,85.2,96.2,75.2,0,0,68,73,420,
1886,Apr,SAU,83.6,90.4,79.5,0,0,81,388,1363,
1886,Apr,BUR,85.2,101.3,74.3,0.04,1,48,196,1660,
1886,Apr,BRH,83.9,99.3,73.6,0.83,3,53,251,1770,
1886,Apr,PUR,NA,99,NA,0.42,1,NA,367,3138,
1886,Apr,CUT,87.4,102,76.3,0,0,63,762,1191,
1886,May,CHI,81.5,87.5,74.7,11.56,17,81,0,967,
1886,May,DAC,82.1,89.9,75.2,7.62,13,79,347,2345,
1886,May,JES,82.3,94.2,76.3,8.21,15,76,768,2090,
1886,May,CAL,84.8,93.6,76.9,7.93,13,77,23,321,
1886,May,SAU,85.4,91.5,81.3,3.55,7,78,120,1079,
1886,May,BUR,83.3,96.2,76.5,8.09,11,67,37,1521,
1886,May,BRH,82.1,94.1,76,5.33,12,76,208,1585,
1886,May,PUR,NA,96,NA,2.35,9,NA,397,2813,
1886,May,CUT,87.1,101.2,76.8,5.44,9,65,739,875,
1886,Jun,CHI,80.7,85.5,76.7,40.97,22,88,5,949,
1886,Jun,DAC,83.1,88.6,78.7,14.85,17,86,42,1747,
1886,Jun,JES,83.7,92.3,80,8.87,14,83,43,1626,
1886,Jun,CAL,85.1,91.9,79.1,11.52,16,82,14,281,
1886,Jun,SAU,85,90.2,81.8,9.37,14,83,9,1051,
1886,Jun,BUR,84.1,94,79.8,10.52,15,75,4,1350,
1886,Jun,BRH,83.5,92.5,78.9,7.9,12,84,38,1350,
1886,Jun,PUR,NA,94.5,NA,10.14,14,NA,115,2303,
1886,Jun,CUT,84.5,96.1,78,20.02,17,76,546,811,
1886,Jul,CHI,80.5,84.8,76.3,19.58,22,89,0,1097,
1886,Jul,DAC,82.6,87.5,78.8,16.33,23,87,23,1695,
1886,Jul,JES,82.7,89.5,79.4,15.86,22,88,3,1801,
1886,Jul,CAL,82.9,88.4,78.7,15.35,29,87,25,333,
1886,Jul,SAU,83.5,88.2,80.8,13.24,21,86,23,1248,
1886,Jul,BUR,82.5,90.3,79.3,17.38,27,82,4,1325,
1886,Jul,BRH,82.1,89.3,78.5,11.93,23,91,91,1273,
1886,Jul,PUR,84.3,91.1,79.2,18.12,21,82,62,2196,
1886,Jul,CUT,83,92.8,78.6,11.03,22,81,476,875,
1886,Aug,CHI,79.5,83.8,75.8,33.68,29,90,1,991,
1886,Aug,DAC,82.1,86,78.3,19.38,25,89,19,1705,
1886,Aug,JES,81.6,88.1,78.5,17.74,17,90,0,1799,
1886,Aug,CAL,82.7,87.5,78.4,8.93,23,87,37,461,
1886,Aug,SAU,83,87.1,80.3,8.56,15,87,17,1577,
1886,Aug,BUR,82.6,89.8,79.2,9,21,81,8,1575,
1886,Aug,BRH,82,88.6,78.6,11.82,24,90,39,1598,
1886,Aug,PUR,83.1,88.9,77.9,28.17,27,87,1,2203,
1886,Aug,CUT,83.2,92,78.3,8.63,24,82,278,973,
1886,Sep,CHI,80.7,85.9,76.1,14.79,15,87,0,961,
1886,Sep,DAC,82.7,87.2,78.9,11.78,14,86,37,2162,
1886,Sep,JES,81.2,87.3,78.5,13.87,20,90,0,2242,
1886,Sep,CAL,82.2,87.1,78,13.93,24,88,66,400,
1886,Sep,SAU,82.9,87.7,79.6,20.47,21,86,19,1450,
1886,Sep,BUR,81.5,89.1,78.8,13.81,20,83,6,1563,
1886,Sep,BRH,81.5,87.8,78.6,17.3,21,91,18,1815,
1886,Sep,PUR,81.1,86.1,76.6,19.85,20,89,25,2061,
1886,Sep,CUT,82.4,92.6,76.5,13.99,19,80,142,992,
1886,Oct,CHI,80.8,86.8,75,4.94,9,85,0,1065,
1886,Oct,DAC,83.1,89.1,76.9,1.82,5,81,41,2756,
1886,Oct,JES,81.8,89.5,77.4,5.03,9,82,2,2944,
1886,Oct,CAL,81.6,87.7,76.9,3.91,12,86,132,464,
1886,Oct,SAU,81.6,87.7,78,8.95,15,85,111,1803,
1886,Oct,BUR,82,89.5,77.6,2.34,7,77,42,1642,
1886,Oct,BRH,81.3,88.1,76.8,3.69,11,84,48,2576,
1886,Oct,PUR,80.8,88.1,73,2.63,6,80,167,2601,
1886,Oct,CUT,81.7,92.1,76.3,11.77,20,80,322,1151,
1886,Nov,CHI,74.8,82.5,66.4,0.39,2,77,0,1006,
1886,Nov,DAC,76.1,84.9,66.4,0,0,71,376,3642,
1886,Nov,JES,74.7,84.4,66.4,0.19,1,70,66,4283,
1886,Nov,CAL,74.2,82.8,67.1,0,0,73,235,807,
1886,Nov,SAU,75.2,83,69,0,0,75,539,2485,
1886,Nov,BUR,73.8,83.9,66.4,0.07,1,63,237,2328,
1886,Nov,BRH,73.7,82.5,66.6,0.08,1,76,349,2990,
1886,Nov,PUR,71.4,81.5,60.5,0.08,1,74,772,4247,
1886,Nov,CUT,76.9,87.4,68.7,1.99,6,72,587,1314,
1886,Dec,CHI,68.3,78.5,57.7,0.02,1,77,0,1185,
1886,Dec,DAC,69.9,79.6,59.3,0.03,1,71,3630,4016,
1886,Dec,JES,68.1,79.3,57.9,0,0,70,794,5271,
1886,Dec,CAL,67.1,78.2,58.2,0,0,73,520,776,
1886,Dec,SAU,68.5,77.5,61.4,0.19,1,75,2217,3364,
1886,Dec,BUR,67.6,79.7,57.1,0,0,63,521,2702,
1886,Dec,BRH,67.1,77.3,58.2,0,0,76,569,3134,
1886,Dec,PUR,64.4,75,63.8,0.04,1,75,530,4561,
1886,Dec,CUT,70.1,85.7,60.1,0.48,4,72,633,1692,
1887,Jan,CHI,65.7,76.1,54.9,2.14,4,72,8,1243,
1887,Jan,DAC,64.5,75.1,54,0.6,3,70,3300,3311,
1887,Jan,JES,63.4,75.6,52.8,1.68,5,69,713,4343,
1887,Jan,CAL,64.3,75.2,55.2,1.49,3,72,363,598,
1887,Jan,SAU,67.3,76.9,59.2,1.01,4,75,1478,2645,
1887,Jan,BUR,64.3,76.6,53.7,0.8,2,62,115,2130,
1887,Jan,BRH,62.4,73.3,53.5,1.82,5,77,313,2197,
1887,Jan,PUR,59.5,69.4,48.9,2.57,4,74,253,3376,
1887,Jan,CUT,71.9,84.9,60.2,0.6,2,65,524,1617,
1887,Feb,CHI,68.9,80.6,56.2,0.75,3,69,16,988,
1887,Feb,DAC,69.5,81.9,55.6,0.07,1,60,530,2296,
1887,Feb,JES,67.7,82.6,54.1,0,0,58,125,2344,
1887,Feb,CAL,68.1,80.9,57.1,0,0,63,97,462,
1887,Feb,SAU,70.6,81,62.2,0,0,73,511,1736,
1887,Feb,BUR,67.9,83.1,54.4,0,0,48,22,1641,
1887,Feb,BRH,66.5,80.4,53.6,0.05,1,66,168,1509,
1887,Feb,PUR,63.6,76.9,48.7,0,0,62,28,2711,
1887,Feb,CUT,74.8,89.6,61.9,0,0,56,206,1447,
1887,Mar,CHI,76.5,84,68.4,6.5,5,79,19,950,
1887,Mar,DAC,78.1,88.9,68.5,3.9,6,66,205,2177,
1887,Mar,JES,76.3,91.7,68.3,3.59,3,60,287,2431,
1887,Mar,CAL,79.6,89.6,70.7,3.25,5,70,122,415,
1887,Mar,SAU,80.3,87.8,76.3,2.25,3,84,589,1716,
1887,Mar,BUR,78.6,93.3,67.1,4.73,4,51,28,1768,
1887,Mar,BRH,76.7,89.6,66.1,5.09,5,62,234,1765,
1887,Mar,PUR,75.7,88.5,59.7,0.63,2,52,15,2590,
1887,Mar,CUT,83.3,95.5,73.8,1.83,6,64,382,1377,
1887,Apr,CHI,82.1,89.6,72.8,0,0,73,140,906,
1887,Apr,DAC,82.9,92.6,73.5,2.33,2,70,1035,2279,
1887,Apr,JES,82.9,96,74.1,0.37,3,65,1113,2761,
1887,Apr,CAL,83.4,93.1,74.1,0.89,3,70,124,441,
1887,Apr,SAU,83.4,90.4,78.8,1.51,4,82,590,1627,
1887,Apr,BUR,82.7,97.5,73.7,1.27,6,55,75,1748,
1887,Apr,BRH,82.2,95.4,72.6,0.87,2,64,571,2375,
1887,Apr,PUR,82.4,93.8,69.2,1.48,3,57,371,2622,
1887,Apr,CUT,87.5,100.4,76.8,0.9,13,71,202,1232,
1887,May,CHI,83.2,89.1,76.7,8.33,9,77,268,890,
1887,May,DAC,83.9,91.1,77.3,6.36,8,78,463,2079,
1887,May,JES,82.8,93.4,77.4,8.24,9,76,440,2468,
1887,May,CAL,85,92.7,77.6,5.17,11,77,56,387,
1887,May,SAU,85.4,91.9,80.7,3.91,10,80,188,1575,
1887,May,BUR,83.9,95.9,77.6,10.04,14,69,22,1558,
1887,May,BRH,83,94.8,76.6,9.23,10,77,184,1892,
1887,May,PUR,86.4,95.3,76.7,22.71,9,65,515,2183,
1887,May,CUT,90.1,101.4,81.3,4.38,10,63,248,1023,
1887,Jun,CHI,81.7,86.6,76.8,15.69,25,85,97,834,
1887,Jun,DAC,83.1,90.1,78.4,8.4,18,87,35,1512,
1887,Jun,JES,83.2,91.5,79.6,9.78,14,83,51,1752,
1887,Jun,CAL,84.3,89.8,78.5,6.45,16,83,16,294,
1887,Jun,SAU,85.2,90.6,82,8.68,11,86,40,1232,
1887,Jun,BUR,83.1,93.5,79.3,2.95,14,77,4,1076,
1887,Jun,BRH,82.4,91.5,78.3,8.95,15,86,24,1336,
1887,Jun,PUR,82.4,88.5,76.5,14.56,15,85,181,1956,
1887,Jun,CUT,86,95,79.6,15.23,13,73,198,773,
1887,Jul,CHI,80.8,85.8,76.3,23.15,27,86,65,1065,
1887,Jul,DAC,83.2,88.6,79.1,14.74,23,87,11,1461,
1887,Jul,JES,82.4,89.2,79,6.16,21,86,33,1709,
1887,Jul,CAL,82.5,87.1,78.2,18.19,27,87,18,292,
1887,Jul,SAU,82.8,87.4,79.8,19.91,24,87,43,1570,
1887,Jul,BUR,82.1,90.2,79.1,12.22,27,81,63,1261,
1887,Jul,BRH,82.2,89,78.6,12.4,21,89,2,1585,
1887,Jul,PUR,84.8,89.6,78.6,7.14,19,84,46,1832,
1887,Jul,CUT,83.3,89.2,78.3,11.7,22,78,1019,937,
1887,Aug,CHI,80.8,85.9,76.3,17.58,23,85,141,1141,
1887,Aug,DAC,83.5,88.4,78.9,9.42,21,86,17,1578,
1887,Aug,JES,82.2,89.5,78.5,7.27,19,86,15,1977,
1887,Aug,CAL,82.9,87.5,78.1,10.28,23,86,49,531,
1887,Aug,SAU,83,88.1,79.7,11.97,18,85,46,2103,
1887,Aug,BUR,82.2,89.9,78.7,11.49,21,79,155,1613,
1887,Aug,BRH,81.9,88.3,78.6,10.34,17,89,11,2120,
1887,Aug,PUR,82.5,87.1,77.3,11.11,21,87,46,1894,
1887,Aug,CUT,83.4,89.3,78.1,10.56,23,80,864,1082,
1887,Sep,CHI,81.3,86.6,76.1,6.85,23,84,55,971,
1887,Sep,DAC,84,89.3,79.1,5.49,13,83,2,1708,
1887,Sep,JES,82.7,90.1,78.4,11.34,13,83,12,2162,
1887,Sep,CAL,82.4,87.3,78.3,9.54,21,86,41,468,
1887,Sep,SAU,82.9,88.1,79.9,13.43,15,86,47,1943,
1887,Sep,BUR,82.3,89.9,78.5,8.94,6,77,24,1448,
1887,Sep,BRH,82.1,88.5,78.6,9.6,14,89,0,2522,
1887,Sep,PUR,82.8,88.1,76.6,7.57,14,84,9,2163,
1887,Sep,CUT,83.9,89.9,78,7.14,13,78,427,1201,
1887,Oct,CHI,79.6,87.4,72.5,4.11,6,82,136,996,
1887,Oct,DAC,81.1,87.4,73.6,4.36,6,78,7,2623,
1887,Oct,JES,79.2,87.8,73.5,2.93,8,77,16,3139,
1887,Oct,CAL,78.6,85.4,72.7,2.57,6,82,57,720,
1887,Oct,SAU,79.4,86.2,74.7,9.6,7,81,92,2731,
1887,Oct,BUR,78.5,87.9,72.7,1.55,6,70,1,2120,
1887,Oct,BRH,78.7,86.7,73.4,7.23,9,82,2,4030,
1887,Oct,PUR,78.3,85.5,70.1,3.62,6,79,98,3684,
1887,Oct,CUT,81.5,89.5,74,0.98,6,71,201,1331,
1887,Nov,CHI,74.9,83.8,66.2,4.38,4,80,211,1131,
1887,Nov,DAC,75.1,83.6,65.7,1.11,1,75,34,3352,
1887,Nov,JES,73.2,84.2,64.1,0.13,2,71,22,4370,
1887,Nov,CAL,72.2,81.1,64.7,0.24,1,74,58,861,
1887,Nov,SAU,73.5,81.2,67.2,3.79,2,76,142,3237,
1887,Nov,BUR,72.6,83.3,63.4,0,0,60,6,2395,
1887,Nov,BRH,72.5,82.6,64.3,0,0,77,1,4419,
1887,Nov,PUR,71.1,80.9,59.4,0,0,72,14,4939,
1887,Nov,CUT,77,86.2,66.7,0.25,1,64,176,1636,
1887,Dec,CHI,67.9,78.8,56.5,0,0,77,221,1348,
1887,Dec,DAC,67.7,78.7,55.6,0,0,71,161,3527,
1887,Dec,JES,65.5,78.6,54.2,0,0,67,220,4448,
1887,Dec,CAL,64.7,76.1,56.1,0,0,69,243,835,
1887,Dec,SAU,66.7,76.2,58.1,0,0,71,809,3527,
1887,Dec,BUR,65.8,78,54.7,0,0,55,33,2647,
1887,Dec,BRH,65,76.3,55,0,0,74,1,3356,
1887,Dec,PUR,62.2,74.6,48.4,0,0,72,1,5375,
1887,Dec,CUT,70.6,82.7,57.8,0,0,62,224,1780,
1888,Jan,CHI,66.5,77.8,55.1,2.36,2,74,217,1367,
1888,Jan,DAC,65.1,76.4,53.8,0.95,2,69,200,2807,
1888,Jan,JES,63.4,76.1,52.4,1.42,3,66,312,3638,
1888,Jan,CAL,63.4,74,55.1,0.92,5,68,183,691,
1888,Jan,SAU,65.3,74.7,57.9,0.8,4,72,808,2948,
1888,Jan,BUR,63.6,75.4,54,1.43,3,57,40,2794,
1888,Jan,BRH,62.6,73.9,52.7,0.33,4,72,0,2475,
1888,Jan,PUR,59.8,71.1,46.5,0.21,3,71,1,4996,
1888,Jan,CUT,71.3,82.3,60.3,0.84,3,64,75,1936,
1888,Feb,CHI,69.7,80,59.1,0.69,3,74,135,1481,
1888,Feb,DAC,70.1,81.4,57.3,1.81,3,65,63,2101,
1888,Feb,JES,68.8,83,56.6,1.11,3,62,113,2577,
1888,Feb,CAL,69.7,81,59.8,1.6,2,69,196,549,
1888,Feb,SAU,72.2,80.5,65.1,2.97,5,78,421,2002,
1888,Feb,BUR,69.8,83.3,58.6,1.11,3,54,70,2069,
1888,Feb,BRH,68.4,82,56.4,1.06,4,65,1,1813,
1888,Feb,PUR,65.5,78.4,50.4,0.13,2,59,5,3223,
1888,Feb,CUT,77.9,89.4,67.2,0.62,2,64,61,1622,
1888,Mar,CHI,77,85.3,68.3,1.55,5,77,416,1377,
1888,Mar,DAC,78.7,89.3,69.2,5.57,4,71,103,2020,
1888,Mar,JES,76.7,94,69.1,1.9,4,60,567,2677,
1888,Mar,CAL,80.1,91.4,70.3,2.37,2,70,338,568,
1888,Mar,SAU,80.2,87.1,76.2,0.29,2,82,582,1925,
1888,Mar,BUR,80.1,96.5,68.6,0.08,3,47,352,2084,
1888,Mar,BRH,78.7,94.3,66.7,1.2,3,59,7,2079,
1888,Mar,PUR,77.9,90,62.8,0.65,1,56,2,3214,
1888,Mar,CUT,85,98.4,73.1,2.13,1,59,77,1558,
1888,Apr,CHI,80,86.9,72.9,6.64,13,81,886,1381,
1888,Apr,DAC,81.6,91.3,74.1,9.52,11,78,294,1956,
1888,Apr,JES,83.8,97.4,75.8,4.61,10,67,1689,3285,
1888,Apr,CAL,85,94.6,76,3.91,5,74,262,587,
1888,Apr,SAU,84.1,90.3,80.4,0.98,5,82,811,2405,
1888,Apr,BUR,85.4,101.8,75.8,1.17,5,52,314,1953,
1888,Apr,BRH,83.2,97.8,73.6,2.73,5,61,80,2565,
1888,Apr,PUR,82.9,94.7,69,3.48,4,55,36,3152,
1888,Apr,CUT,90,104.1,79.5,0,0,61,92,1445,
1888,May,CHI,82.2,88,75.8,13.41,11,82,751,1611,
1888,May,DAC,83.2,90.8,76.1,4.99,12,82,153,1762,
1888,May,JES,84.4,85.6,77.8,2.97,12,72,467,2465,
1888,May,CAL,86.3,93.9,77.7,3.77,10,75,118,500,
1888,May,SAU,86.3,92.6,81.9,2.96,7,79,237,1612,
1888,May,BUR,85.2,99.5,77.9,2.19,10,62,185,1503,
1888,May,BRH,83.6,95.7,76,3.2,12,76,313,1884,
1888,May,PUR,82.7,91.5,71.9,5.69,9,75,31,2835,
1888,May,CUT,92,104.9,81.4,3.1,4,59,168,1160,
1888,Jun,CHI,82.3,88.6,77.2,9.67,16,88,120,1217,
1888,Jun,DAC,84.3,88.7,79.2,7.83,10,86,29,1665,
1888,Jun,JES,85,85.8,70.9,10.7,12,79,6,1792,
1888,Jun,CAL,88.1,96.5,79.9,3.26,7,76,59,349,
1888,Jun,SAU,87.6,93.6,83.4,1.09,5,81,78,1440,
1888,Jun,BUR,87,100.9,80.6,4.75,10,66,69,1435,
1888,Jun,BRH,84.4,95.9,79.1,4.22,11,82,51,1363,
1888,Jun,PUR,84.4,92.5,75,1.67,5,NA,19,2308,
1888,Jun,CUT,91.8,103.1,82.6,1.03,4,58,349,1103,
1888,Jul,CHI,80,84.3,76.2,29.84,29,90,27,1410,
1888,Jul,DAC,82.7,87.5,78.9,16.14,20,89,48,1972,
1888,Jul,JES,80.3,89.4,79.2,19.57,28,89,2,2094,
1888,Jul,CAL,83.1,87.9,78.3,12.25,24,86,25,377,
1888,Jul,SAU,83.8,88.7,80.9,9.52,19,86,48,1488,
1888,Jul,BUR,81.9,90.9,78.3,14.13,21,83,100,1279,
1888,Jul,BRH,84.9,88.8,78.4,11.89,22,91,0,1541,
1888,Jul,PUR,82.8,89.3,75.7,18.15,25,NA,10,2422,
1888,Jul,CUT,84.3,91.5,79.2,8.88,18,76,1076,1289,
1888,Aug,CHI,79.8,84.9,75.9,37.31,27,89,20,1039,
1888,Aug,DAC,82.6,86.9,78.8,15.03,18,88,100,1336,
1888,Aug,JES,71.7,87.8,79.9,14.5,27,89,2,1698,
1888,Aug,CAL,82.3,86.5,77.8,26.02,26,88,21,480,
1888,Aug,SAU,82.5,86.3,79.9,29.34,24,89,27,1787,
1888,Aug,BUR,81.1,89.4,78.7,13.74,23,85,73,1485,
1888,Aug,BRH,81.3,87.6,78.1,14.93,25,93,0,1505,
1888,Aug,PUR,83,89.1,75.7,15.25,23,NA,4,1938,
1888,Aug,CUT,82.7,88,78.1,25.41,27,82,1044,1029,
1888,Sep,CHI,81.5,87.2,76.5,14.54,21,87,11,1042,
1888,Sep,DAC,83.6,89.1,78.5,6.91,12,85,13,1571,
1888,Sep,JES,82.8,89.8,78.9,7.35,8,85,2,1800,
1888,Sep,CAL,82.9,87.7,77.8,9.97,16,86,46,600,
1888,Sep,SAU,83.5,88.8,80,6.23,12,85,40,2242,
1888,Sep,BUR,82.3,90.5,78.5,8.64,12,79,74,1608,
1888,Sep,BRH,82.3,89,77.8,5.25,12,88,0,2095,
1888,Sep,PUR,83.2,89.3,75.5,4.32,12,NA,90,2091,
1888,Sep,CUT,84.5,90.8,78.4,10.03,16,75,635,1154,
1888,Oct,CHI,79.9,86.9,73,4.24,6,83,0,1552,
1888,Oct,DAC,82,88.5,73.5,1.56,3,77,79,2621,
1888,Oct,JES,80.4,88.5,73.8,1.08,4,75,25,3616,
1888,Oct,CAL,79.6,87.1,72.9,2.51,4,81,189,685,
1888,Oct,SAU,80.4,87.5,74.9,2.04,6,78,133,2608,
1888,Oct,BUR,79.8,90,73,0.71,4,68,52,1874,
1888,Oct,BRH,80.2,88.4,73.3,0.63,1,78,19,2553,
1888,Oct,PUR,79.4,88.4,68.9,0,0,NA,150,3850,
1888,Oct,CUT,82.5,91.5,73.6,1.41,4,65,135,1348,
1888,Nov,CHI,75.1,83.9,66.8,0,0,79,13,1497,
1888,Nov,DAC,74.3,83,64,0.48,1,76,151,2567,
1888,Nov,JES,73.4,83.1,65.3,2.37,2,74,627,4430,
1888,Nov,CAL,73.1,80.9,65.5,3.13,2,79,167,606,
1888,Nov,SAU,74.3,82.2,68.3,0.9,1,79,652,2705,
1888,Nov,BUR,72.8,83.2,65,2.68,3,70,39,1814,
1888,Nov,BRH,72,81.8,64.2,2.03,3,81,413,2765,
1888,Nov,PUR,69.2,81.6,54.7,0.28,1,NA,313,4707,
1888,Nov,CUT,76.2,84.9,68,2.82,8,70,80,1047,
1888,Dec,CHI,68,78.8,57.3,0,0,79,9,1791,
1888,Dec,DAC,68.1,78.8,64,0,0,76,803,3568,
1888,Dec,JES,65,77.3,54.1,0,0,68,1362,5738,
1888,Dec,CAL,64.1,75,54.6,0,0,79,258,901,
1888,Dec,SAU,65.3,74.8,56.9,0,0,75,905,3771,
1888,Dec,BUR,64.7,77.2,54.2,0,0,58,123,2249,
1888,Dec,BRH,64.2,75.6,53.9,0,0,75,421,2919,
1888,Dec,PUR,61.4,75.4,46.2,0,0,NA,222,5852,
1888,Dec,CUT,68.9,81.3,56.9,0,0,57,22,1835,
1889,Jan,CHI,68.2,81.2,56.3,0,0,69,40,1991,
1889,Jan,DAC,68.4,80.4,56.3,0.34,1,67,423,2828,
1889,Jan,JES,NA,NA,NA,0.49,2,NA,648,4140,
1889,Jan,CAL,67.6,79.6,57.4,0.16,4,73,231,537,
1889,Jan,SAU,69.4,78.8,62,0,0,76,401,1998,
1889,Jan,BUR,67.2,81.9,27.3,0.36,1,61,75,1876,
1889,Jan,BRH,65.3,78.4,53.7,1.38,3,69,273,2057,
1889,Jan,PUR,NA,NA,NA,2.58,3,,24,4159,
1889,Jan,CUT,73.8,88,61.5,0,0,62,28,1713,
1889,Feb,CHI,70.8,82.7,59.6,0.9,2,67,24,1569,
1889,Feb,DAC,70.2,82,58.6,0.34,2,65,292,2036,
1889,Feb,JES,NA,NA,NA,0.49,3,NA,163,2682,
1889,Feb,CAL,69,80,59.1,0.16,4,70,234,467,
1889,Feb,SAU,71.3,80.8,64.2,1.51,2,72,353,1624,
1889,Feb,BUR,69.5,83,57.9,0.36,2,58,64,1714,
1889,Feb,BRH,67.8,79.9,57.2,1.38,3,68,249,1501,
1889,Feb,PUR,NA,NA,NA,0.37,2,NA,125,3272,
1889,Feb,CUT,77,91,65.6,0.33,1,58,58,947,
1889,Mar,CHI,78.3,89.2,68.6,0.58,3,71,82,1372,
1889,Mar,DAC,80.7,94,69,0.11,1,62,574,2189,
1889,Mar,JES,NA,NA,NA,0.91,4,NA,202,2671,
1889,Mar,CAL,79.9,91.6,69.7,0.92,3,71,170,529,
1889,Mar,SAU,80.6,88.4,76.8,0,0,76,465,1671,
1889,Mar,BUR,82.1,96.4,69.4,0.16,1,51,235,1777,
1889,Mar,BRH,80.2,94.4,67,0.29,2,52,985,1906,
1889,Mar,PUR,NA,NA,NA,0.01,1,NA,6198,3254,
1889,Mar,CUT,84.5,100,73.5,0.03,1,57,118,1259,
1889,Apr,CHI,82.4,91.8,75,3.47,4,74,79,1449,
1889,Apr,DAC,84.7,96.9,75.4,2.12,4,67,1584,2978,
1889,Apr,JES,NA,NA,NA,2.62,5,NA,536,3676,
1889,Apr,CAL,85.8,96.4,76.7,1.31,4,70,62,544,
1889,Apr,SAU,85.2,92.8,81.1,0,0,76,289,1836,
1889,Apr,BUR,88.7,103.3,77.2,1.36,4,49,312,2057,
1889,Apr,BRH,88.1,103.7,75.7,0,0,46,1322,2568,
1889,Apr,PUR,NA,NA,NA,0,0,NA,10232,4700,
1889,Apr,CUT,88.8,103.6,79.2,0.83,1,54,876,1486,
1889,May,CHI,83,90.3,77.1,4.9,14,77,40,1151,
1889,May,DAC,84.8,93.8,77,6.98,12,76,539,1617,
1889,May,JES,NA,NA,NA,2.14,8,NA,385,2429,
1889,May,CAL,86.5,94.9,79.2,3.53,8,74,68,408,
1889,May,SAU,86.8,93.3,82.6,2.13,3,78,283,1216,
1889,May,BUR,90,103.4,80.1,4.36,5,58,298,1451,
1889,May,BRH,88.9,102.9,78.5,7.74,7,59,571,1613,
1889,May,PUR,NA,NA,NA,2.88,2,NA,625,3066,
1889,May,CUT,89.1,103.2,80.8,3.29,7,61,2708,1036,
1889,Jun,CHI,81.5,87,77.7,18.52,19,84,25,1036,
1889,Jun,DAC,82.9,89.2,78.2,23.86,22,87,63,1368,
1889,Jun,JES,NA,NA,NA,18.18,23,NA,337,2205,
1889,Jun,CAL,84.7,91.3,78.6,15.35,21,82,43,335,
1889,Jun,SAU,85.9,91.5,82.7,12.39,15,82,243,1162,
1889,Jun,BUR,85.5,94.5,80.5,11.74,23,76,896,1390,
1889,Jun,BRH,84,92.7,78.5,10.12,16,82,378,1340,
1889,Jun,PUR,NA,NA,NA,11.41,20,NA,65,2201,
